,id,SL,state,city,cases,death,st_date,end_date,location,lat,lon,week,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
21,1430,1430,Jharkhand,Dhanbad,38,0,24-10-2018 00:00,27-10-2018 00:00,  Sabji  bagan  and chalchali  dhora,23.8021527,86.4254924,43,2018,31.74857167,18.29571424,0,59.07489649,59.06929125,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,0,0.1,0,2.3,0,2.3,3.866666667,0,0,7.025,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,59.06929125,82.09943826,77.33388628,80.353605,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156
22,1550,1550,Jharkhand,Godda,16,0,28-11-2018 00:00,12-02-2018 00:00,"   Boarijore,   SC Boarijore,    PHC     Lohandia",25.0504007,87.3747871,48,2018,29.02571433,14.31571429,0,34.48860016,70.94616263,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,0,0,0.1,0,2.3,0,2.3,3.866666667,0,0,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,70.94616263,59.06929125,82.09943826,77.33388628,80.353605,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005
23,1578,1578,Jharkhand,Dhanbad,10,0,29-11-2018 00:00,," Bararee, Shamsher Nagar CHC
Jora Pokhar Jharia",23.7048937,86.4237143,50,2018,26.17571395,12.25000014,0,35.37355042,61.1078998,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,0,0,0,0.1,0,2.3,0,2.3,3.866666667,0,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628,80.353605,78.64806148,81.02101353,81.33672224,76.23712049
24,1016,1016,Jharkhand,East Singhbhum,8,NA,15-06-2019 00:00,15-06-2019 00:00,"Block  Jugsalai  Cum  Golmuri, East Singhbhum",22.7547046,86.2004355,25,2019,35.84999956,26.83000047,15.54,55.10247421,70.65947669,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,15.54,0,0,0,0.1,0,2.3,0,2.3,3.866666667,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628,80.353605,78.64806148,81.02101353,81.33672224
25,1328,1328,Jharkhand,Bokaro,6,0,20-09-2019 00:00,27-09-2019 00:00,"CHC  Chas,  Block  Chas",23.6360442,86.1654721,39,2019,28.85857146,23.03857149,32.21428571,99.58423615,93.21916526,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,32.21428571,15.54,0,0,0,0.1,0,2.3,0,2.3,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628,80.353605,78.64806148,81.02101353
26,1368,1368,Jharkhand,Bokaro,8,0,09-04-2019 00:00,,"CHC Chas (Sector-8 & Co- Operative Colony), Block Chas",23.624456,86.1781576,40,2019,32.60571453,23.53857122,10.6,95.49643707,84.89245715,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,19.18999999,10.6,32.21428571,15.54,0,0,0,0.1,0,2.3,0,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,29.88857133,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,68.41367722,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628,80.353605,78.64806148
27,1392,1392,Jharkhand,Khunti,7,0,10-12-2019 00:00,10-12-2019 00:00,"SC  Pokla,  Charid,  Khunti Jantay,  Sirum,  Khunti  Balsingrah,  Rania,  Rania, Khunti  Konwa,  Binda  Murhu,  Khunti",22.9182841,84.9531416,41,2019,30.5014286,20.6857139,5.075,84.68767548,76.05456652,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,19.18999999,5.075,10.6,32.21428571,15.54,0,0,0,0.1,0,2.3,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,29.88857133,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,64.61869812,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628,80.353605
28,1434,1434,Jharkhand,Godda,25,0,19-10-2019 00:00,26-10-2019 00:00,"Boarijore,   Lohandia,   St. Lukes   Health   Centre   Lalmatia",25.0576058,87.3655242,43,2019,28.81857136,22.08142826,7.6,85.98648987,89.74324472,22.08142826,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,19.18999999,7.6,5.075,10.6,32.21428571,15.54,0,0,0,0.1,0,28.81857136,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,29.88857133,85.98648987,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,69.48020782,89.74324472,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826,77.33388628
29,1488,1488,Jharkhand,Ranchi,16,0,31-10-2019 00:00,,"Adelhatu,  Gwala  Toli, Hindpiri",23.4124575,85.327837,45,2019,27.93000003,17.71428571,0,66.70459747,80.2397243,17.71428571,22.08142826,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,18.15571376,0,7.6,5.075,10.6,32.21428571,15.54,0,0,0,0.1,27.93000003,28.81857136,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,28.74571419,66.70459747,85.98648987,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,69.23926163,80.2397243,89.74324472,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125,82.09943826
30,1489,1489,Jharkhand,Sariakela Kharsawan,7,0,22-10-2019 00:00,," Cherugoda Adityapur, Plaseldih Chhota  Gamhariya,  Adityapur,  Majhi  Tola   and  Tulumtand, CHC     Gamhariya,     Nimdih     Seraikella",22.8112642,86.110889,45,2019,27.59142821,18.12000002,0,70.60472412,77.84017072,18.12000002,17.71428571,22.08142826,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,18.29571424,0,0,7.6,5.075,10.6,32.21428571,15.54,0,0,0,27.59142821,27.93000003,28.81857136,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,31.74857167,70.60472412,66.70459747,85.98648987,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,59.07489649,77.84017072,80.2397243,89.74324472,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263,59.06929125
31,1518,1518,Jharkhand,Godda,23,0,11-12-2019 00:00,15-11-2019 00:00,"  Hirakhuthari,  SC Bhagaiya,  PHC  Thakurgangti,  Block  Meherma",25.2065019,87.3694607,46,2019,30.73428563,19.02714293,0,49.86765518,75.07488251,19.02714293,18.12000002,17.71428571,22.08142826,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,14.31571429,0,0,0,7.6,5.075,10.6,32.21428571,15.54,0,0,30.73428563,27.59142821,27.93000003,28.81857136,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,29.02571433,49.86765518,70.60472412,66.70459747,85.98648987,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,34.48860016,75.07488251,77.84017072,80.2397243,89.74324472,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998,70.94616263
32,1543,1543,Jharkhand,Godda,23,0,11-12-2019 00:00,,"Meherma   Thakurgangti,   Bhagaiya, Hirakhuthari",25.130101,87.4542046,47,2019,28.28428595,17.2242854,0,42.26739756,76.2802233,17.2242854,19.02714293,18.12000002,17.71428571,22.08142826,20.6857139,23.53857122,23.03857149,26.83000047,12.25000014,0,0,0,0,7.6,5.075,10.6,32.21428571,15.54,0,28.28428595,30.73428563,27.59142821,27.93000003,28.81857136,30.5014286,32.60571453,28.85857146,35.84999956,26.17571395,42.26739756,49.86765518,70.60472412,66.70459747,85.98648987,84.68767548,95.49643707,99.58423615,55.10247421,35.37355042,76.2802233,75.07488251,77.84017072,80.2397243,89.74324472,76.05456652,84.89245715,93.21916526,70.65947669,61.1078998
