,city,st_date,week,year,cases,lat,lon,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
71,Tamil Nadu,27-09-2012 00:00,39,2012,32,12.2264896,79.0840784,33.45714324,22.31000001,9.95,47.96347173,62.60308238,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,25.31714303,21.47857121,23.01668,20.6828567,20.6828567,9.95,0,0.1,6,4.733333333,1.966666667,1.2,5.371428571,7.733333333,7.8,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,35.84142848,32.19571413,32.88442,30.87000029,30.87000029,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,18.17488098,24.28440094,16.81889915,16.83882718,27.73314457,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259,56.40545654,53.00813511,65.7541384,63.87439237,62.85021046
72,Tamil Nadu,25-09-2012 00:00,39,2012,28,11.9853484,79.2084565,35.15857043,25,12.1,40.78282547,62.78723417,25,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,25.31714303,21.47857121,23.01668,20.6828567,12.1,9.95,0,0.1,6,4.733333333,1.966666667,1.2,5.371428571,7.733333333,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,35.84142848,32.19571413,32.88442,30.87000029,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,18.17488098,24.28440094,16.81889915,16.83882718,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259,56.40545654,53.00813511,65.7541384,63.87439237
73,Tamil Nadu,26-09-2012 00:00,39,2012,39,9.5932426,77.9535555,32.90142877,23.61428561,0,39.33103657,58.58522578,23.61428561,25,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,25.31714303,21.47857121,23.01668,0,12.1,9.95,0,0.1,6,4.733333333,1.966666667,1.2,5.371428571,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,35.84142848,32.19571413,32.88442,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,18.17488098,24.28440094,16.81889915,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259,56.40545654,53.00813511,65.7541384
74,Tamil Nadu,20-09-2012 00:00,39,2012,33,9.672271,78.3254392,32.90142877,23.61428561,0,32.69075123,60.53369958,23.61428561,23.61428561,25,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,25.31714303,21.47857121,0,0,12.1,9.95,0,0.1,6,4.733333333,1.966666667,1.2,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,35.84142848,32.19571413,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,18.17488098,24.28440094,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259,56.40545654,53.00813511
75,Tamil Nadu,10-09-2012 00:00,40,2012,23,10.6848742,78.1158011,32.24714306,21.26428604,1.1,22.8818175,55.87031337,21.26428604,23.61428561,23.61428561,25,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,25.31714303,1.1,0,0,12.1,9.95,0,0.1,6,4.733333333,1.966666667,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,35.84142848,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,18.17488098,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259,56.40545654
76,Tamil Nadu,10-10-2012 00:00,41,2012,17,9.4101081,78.3963095,33.19857134,24.01285716,16.33333333,32.68746223,74.64462716,24.01285716,21.26428604,23.61428561,23.61428561,25,22.31000001,24.81571415,24.81571415,23.01668,23.36428561,16.33333333,1.1,0,0,12.1,9.95,0,0.1,6,4.733333333,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,32.74857167,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,25.16372032,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107,56.51706259
77,Tamil Nadu,10-10-2012 00:00,41,2012,65,10.4956391,79.1911768,33.82428523,25.15571431,9.06,15.42100438,73.98242405,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,25,22.31000001,24.81571415,24.81571415,23.01668,9.06,16.33333333,1.1,0,0,12.1,9.95,0,0.1,6,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,32.88442,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,29.37586517,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298,63.06710107
78,Tamil Nadu,10-10-2012 00:00,41,2012,35,12.2255189,79.0684684,32.61571421,22.32714299,8.8,47.07859268,70.17717961,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,25,22.31000001,24.81571415,24.81571415,8.8,9.06,16.33333333,1.1,0,0,12.1,9.95,0,0.1,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,35.37857165,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,47.97899183,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751,60.67209298
79,Tamil Nadu,22-10-2012 00:00,43,2012,11,12.3613556,78.2874772,28.70285715,20.16000012,4.975,75.72578354,86.0483442,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,25,22.31000001,24.81571415,4.975,8.8,9.06,16.33333333,1.1,0,0,12.1,9.95,0,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,35.37857165,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,52.70777384,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238,59.80248751
80,Tamil Nadu,11-10-2012 00:00,47,2012,20,11.3197219,77.677508,30.00714302,18.74571446,0.5,9.939267732,67.16184507,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,25,22.31000001,0.5,4.975,8.8,9.06,16.33333333,1.1,0,0,12.1,9.95,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,33.45714324,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,47.96347173,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417,62.60308238
81,Tamil Nadu,27-11-2012 00:00,48,2012,15,11.5968466,78.5766175,31.52571433,20.76714325,0,26.78462868,67.08661107,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,25,0,0.5,4.975,8.8,9.06,16.33333333,1.1,0,0,12.1,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,35.15857043,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,40.78282547,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578,62.78723417
82,Tamil Nadu,11-12-2012 00:00,50,2012,11,12.4148308,78.2809702,29.49857112,16.14857129,0,26.97745101,67.89731925,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,23.61428561,0,0,0.5,4.975,8.8,9.06,16.33333333,1.1,0,0,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,32.90142877,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,39.33103657,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958,58.58522578
83,Tamil Nadu,23-12-2012 00:00,52,2012,14,9.8395714,79.0981646,29.24714279,21.78857149,0,11.59876604,79.58226449,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,23.61428561,0,0,0,0.5,4.975,8.8,9.06,16.33333333,1.1,0,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,32.90142877,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,32.69075123,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337,60.53369958
84,Tamil Nadu,19-12-2012 00:00,52,2012,17,9.1547026,78.2924589,31.9671432,23.50999996,2.6,11.46358993,74.10886274,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,21.26428604,2.6,0,0,0,0.5,4.975,8.8,9.06,16.33333333,1.1,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,32.24714306,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,22.8818175,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716,55.87031337
85,Tamil Nadu,24-12-2012 00:00,52,2012,25,9.4275288,78.8973542,32.88442,23.01668,4.233333333,28.93342,74.50562831,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,24.01285716,4.233333333,2.6,0,0,0,0.5,4.975,8.8,9.06,16.33333333,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,33.19857134,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,32.68746223,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405,74.64462716
86,Tamil Nadu,10-01-2013 00:00,2,2013,15,9.6619416,78.8602045,29.78285708,20.78999983,4.7,38.05334282,69.38744027,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,25.15571431,4.7,4.233333333,2.6,0,0,0,0.5,4.975,8.8,9.06,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,33.82428523,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,15.42100438,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961,73.98242405
87,Tamil Nadu,13-01-2013 00:00,3,2013,56,10.8498016,77.2755082,28.78285762,16.43428585,0,4.033666712,56.83882741,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,22.32714299,0,4.7,4.233333333,2.6,0,0,0,0.5,4.975,8.8,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,32.61571421,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,47.07859268,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442,70.17717961
88,Tamil Nadu,11-03-2013 00:00,11,2013,31,9.2657929,78.6639048,32.88442,23.01668,3.5,8.936577241,76.34798867,23.01668,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,20.16000012,3.5,0,4.7,4.233333333,2.6,0,0,0,0.5,4.975,32.88442,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,28.70285715,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,75.72578354,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507,86.0483442
89,Tamil Nadu,08-03-2013 00:00,14,2013,11,9.7998748,77.597605,34.548572,22.86000034,0,13.76128387,65.85792323,22.86000034,23.01668,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,18.74571446,0,3.5,0,4.7,4.233333333,2.6,0,0,0,0.5,34.548572,32.88442,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,30.00714302,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,9.939267732,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107,67.16184507
90,Tamil Nadu,10-06-2013 00:00,24,2013,63,10.0079322,77.4735441,30.21142878,24.78000041,0.64,29.67210436,65.14526313,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,20.76714325,0.64,0,3.5,0,4.7,4.233333333,2.6,0,0,0,30.21142878,34.548572,32.88442,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,31.52571433,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,26.78462868,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925,67.08661107
91,Tamil Nadu,02-08-2013 00:00,32,2013,28,10.255792,78.1225625,31.33285713,22.91857147,12.35,1.461015741,69.62906756,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,16.14857129,12.35,0.64,0,3.5,0,4.7,4.233333333,2.6,0,0,31.33285713,30.21142878,34.548572,32.88442,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,29.49857112,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,26.97745101,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449,67.89731925
92,Tamil nadu,23-08-2013 00:00,35,2013,12,8.7581723,78.1471792,32.88442,23.01668,7.525,28.93342,79.86776079,23.01668,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,23.01668,23.50999996,21.78857149,7.525,12.35,0.64,0,3.5,0,4.7,4.233333333,2.6,0,32.88442,31.33285713,30.21142878,34.548572,32.88442,28.78285762,29.78285708,32.88442,31.9671432,29.24714279,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,11.59876604,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274,79.58226449
93,Tamil Nadu,26-09-2013 00:00,39,2013,12,10.0431696,77.7781452,32.48714311,23.06714276,4.5,19.23036613,51.79621397,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,23.01668,23.50999996,4.5,7.525,12.35,0.64,0,3.5,0,4.7,4.233333333,2.6,32.48714311,32.88442,31.33285713,30.21142878,34.548572,32.88442,28.78285762,29.78285708,32.88442,31.9671432,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,11.46358993,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831,74.10886274
94,Tamil Nadu,29-09-2013 00:00,40,2013,12,11.8258625,78.8488812,35.3928566,24.91142872,1.7,22.1961441,60.70701926,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,23.01668,1.7,4.5,7.525,12.35,0.64,0,3.5,0,4.7,4.233333333,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,34.548572,32.88442,28.78285762,29.78285708,32.88442,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,28.93342,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027,74.50562831
95,Tamil Nadu,21-10-2013 00:00,43,2013,12,11.4135143,78.7149859,33.1114284,24.58285686,8.42,55.54945056,74.32006945,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,20.78999983,8.42,1.7,4.5,7.525,12.35,0.64,0,3.5,0,4.7,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,34.548572,32.88442,28.78285762,29.78285708,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,38.05334282,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741,69.38744027
96,Tamil Nadu,25-10-2013 00:00,43,2013,11,11.9656382,78.8979346,33.1114284,24.58285686,5.15,60.83421707,77.07788304,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,23.01668,16.43428585,5.15,8.42,1.7,4.5,7.525,12.35,0.64,0,3.5,0,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,34.548572,32.88442,28.78285762,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,4.033666712,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867,56.83882741
97,Tamil Nadu,11-11-2013 00:00,46,2013,12,9.2827495,78.8244446,32.88442,23.01668,0,0.753940225,67.1108,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,23.01668,0,5.15,8.42,1.7,4.5,7.525,12.35,0.64,0,3.5,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,34.548572,32.88442,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,8.936577241,67.1108,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323,76.34798867
98,Tamil Nadu,14-11-2013 00:00,46,2013,18,10.3055929,79.338526,32.88442,23.01668,6,27.45363359,74.94004822,23.01668,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,22.86000034,6,0,5.15,8.42,1.7,4.5,7.525,12.35,0.64,0,32.88442,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,34.548572,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,13.76128387,74.94004822,67.1108,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313,65.85792323
99,Tamil Nadu,19-12-2013 00:00,51,2013,17,8.1986082,77.4278838,32.88442,23.01668,0,28.93342,68.61734227,23.01668,23.01668,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,24.78000041,0,6,0,5.15,8.42,1.7,4.5,7.525,12.35,0.64,32.88442,32.88442,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,30.21142878,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,29.67210436,68.61734227,74.94004822,67.1108,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756,65.14526313
100,Tamil Nadu,20-12-2013 00:00,52,2013,17,11.6250411,78.5539151,30.31142834,22.05285699,0,14.12817965,67.64082718,22.05285699,23.01668,23.01668,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,22.91857147,0,0,6,0,5.15,8.42,1.7,4.5,7.525,12.35,30.31142834,32.88442,32.88442,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,31.33285713,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,1.461015741,67.64082718,68.61734227,74.94004822,67.1108,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079,69.62906756
101,Tamil Nadu,03-03-2014 00:00,10,2014,9,8.7814035,78.0908651,33.74142838,24.37999998,1,5.699022067,75.51299504,24.37999998,22.05285699,23.01668,23.01668,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,23.01668,1,0,0,6,0,5.15,8.42,1.7,4.5,7.525,33.74142838,30.31142834,32.88442,32.88442,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,32.88442,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,28.93342,75.51299504,67.64082718,68.61734227,74.94004822,67.1108,77.07788304,74.32006945,60.70701926,51.79621397,79.86776079
102,Tamil nadu,13-07-2014 00:00,28,2014,12,12.3584463,78.7667478,31.22142819,23.2414281,7.733333333,28.94469261,59.85727474,23.2414281,24.37999998,22.05285699,23.01668,23.01668,23.01668,24.58285686,24.58285686,24.91142872,23.06714276,7.733333333,1,0,0,6,0,5.15,8.42,1.7,4.5,31.22142819,33.74142838,30.31142834,32.88442,32.88442,32.88442,33.1114284,33.1114284,35.3928566,32.48714311,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,19.23036613,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822,67.1108,77.07788304,74.32006945,60.70701926,51.79621397
103,Tamil Nadu,16-07-2014 00:00,29,2014,13,11.8380919,78.8920444,35.36857169,25.6928572,0,12.4318939,51.38717324,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,23.01668,23.01668,24.58285686,24.58285686,24.91142872,0,7.733333333,1,0,0,6,0,5.15,8.42,1.7,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,32.88442,32.88442,33.1114284,33.1114284,35.3928566,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,22.1961441,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822,67.1108,77.07788304,74.32006945,60.70701926
104,Tamil Nadu,27-08-2014 00:00,35,2014,12,8.7421728,78.1543054,32.88442,23.01668,0,28.93342,72.3094417,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,23.01668,23.01668,24.58285686,24.58285686,0,0,7.733333333,1,0,0,6,0,5.15,8.42,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,32.88442,32.88442,33.1114284,33.1114284,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,55.54945056,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822,67.1108,77.07788304,74.32006945
105,Tamil Nadu,30-08-2014 00:00,36,2014,42,12.7011851,79.8437995,34.73857171,24.98000009,23.45,46.07241345,72.49714007,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,23.01668,23.01668,24.58285686,23.45,0,0,7.733333333,1,0,0,6,0,5.15,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,32.88442,32.88442,33.1114284,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,60.83421707,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822,67.1108,77.07788304
106,Tamil Nadu,06-09-2014 00:00,36,2014,13,12.723429,79.6862761,34.73857171,24.98000009,7.875,46.07241345,71.58344814,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,23.01668,23.01668,7.875,23.45,0,0,7.733333333,1,0,0,6,0,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,32.88442,32.88442,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,0.753940225,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822,67.1108
107,Tamil Nadu,11-09-2014 00:00,37,2014,10,12.516158,78.026784,31.23285702,20.59428542,2.7,23.93538539,62.15985598,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,23.01668,2.7,7.875,23.45,0,0,7.733333333,1,0,0,6,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,32.88442,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,27.45363359,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227,74.94004822
108,Tamil Nadu,12-09-2014 00:00,37,2014,21,10.0395932,79.2317563,32.88442,23.01668,4.3,28.93342,68.34754072,23.01668,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,23.01668,4.3,2.7,7.875,23.45,0,0,7.733333333,1,0,0,32.88442,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,32.88442,28.93342,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,28.93342,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718,68.61734227
109,Tamil Nadu,16-09-2014 00:00,38,2014,38,9.6833574,77.9588214,32.475714,23.5571428,8.6,20.26140213,55.35760552,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,22.05285699,8.6,4.3,2.7,7.875,23.45,0,0,7.733333333,1,0,32.475714,32.88442,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,30.31142834,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,14.12817965,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504,67.64082718
110,Tamil Nadu,06-09-2014 00:00,38,2014,21,12.9243933,79.1280134,34.86285673,25.21428599,12.475,48.70561905,73.21046884,25.21428599,23.5571428,23.01668,20.59428542,24.98000009,24.98000009,23.01668,25.6928572,23.2414281,24.37999998,12.475,8.6,4.3,2.7,7.875,23.45,0,0,7.733333333,1,34.86285673,32.475714,32.88442,31.23285702,34.73857171,34.73857171,32.88442,35.36857169,31.22142819,33.74142838,48.70561905,20.26140213,28.93342,23.93538539,46.07241345,46.07241345,28.93342,12.4318939,28.94469261,5.699022067,73.21046884,55.35760552,68.34754072,62.15985598,71.58344814,72.49714007,72.3094417,51.38717324,59.85727474,75.51299504
