,state,Var.2,st_date,year,week,maxt,mint,rain,soil,rh,cases,lat,lon,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
70,Karnataka,NA,30-10-2014 00:00,2014,44,31.72285761,17.01714243,0,33.98861237,57.85310091,42,16.2872489,76.6282747,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,0,2.82,2.9,26.4,1.8,0.3,22.31428571,3.3,1.483333333,4.4,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156
71,Karnataka,NA,11-11-2014 00:00,2014,45,31.51428604,18.18428557,10.8,64.62261734,55.21255875,72,16.216018,77.3565608,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,10.8,0,2.82,2.9,26.4,1.8,0.3,22.31428571,3.3,1.483333333,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459
72,Karnataka,NA,11-12-2014 00:00,2014,51,26.92714282,18.28571429,0.4,22.38301373,76.02975137,23,13.1681707,78.3934573,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,0.4,10.8,0,2.82,2.9,26.4,1.8,0.3,22.31428571,3.3,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372
73,karnataka,NA,21-01-2015 00:00,2015,4,32.03714289,22.4285717,0,8.898577313,68.91574533,16,9.2585273,77.4779564,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,0,0.4,10.8,0,2.82,2.9,26.4,1.8,0.3,22.31428571,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683
74,karnataka,NA,04-03-2015 00:00,2015,11,30.2328573,16.8899998,0,14.77213073,50.86437443,36,12.6518078,77.2085794,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,0,0,0.4,10.8,0,2.82,2.9,26.4,1.8,0.3,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596
75,karnataka,NA,07-05-2015 00:00,2015,19,37.71714183,24.8457143,0.4,26.06848383,50.1749976,9,16.0152201,76.4394972,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,22.0314282,0.4,0,0,0.4,10.8,0,2.82,2.9,26.4,1.8,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,32.36000034,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,11.22864284,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473,65.20635986
76,Karnataka,NA,20-05-2015 00:00,2015,22,32.59714208,23.8071428,12.8,43.16858597,74.15188817,45,14.3811533,75.1022271,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,20.80428587,12.8,0.4,0,0,0.4,10.8,0,2.82,2.9,26.4,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,30.81714249,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,60.69170227,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575,73.80254473
77,Karnataka,NA,21-05-2015 00:00,2015,22,31.38571467,20.4599999,13.66,45.08984025,69.98875591,38,13.4423434,76.9074034,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,21.55571447,13.66,12.8,0.4,0,0,0.4,10.8,0,2.82,2.9,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,30.73428563,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,59.25137965,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741,71.31277575
78,Karnataka,NA,25-05-2015 00:00,2015,22,32.30571447,21.35857119,10.36666667,68.63834254,71.98670905,46,13.1522743,77.7647641,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,20.69857134,10.36666667,13.66,12.8,0.4,0,0,0.4,10.8,0,2.82,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,28.71428544,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,52.94415131,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091,86.81274741
79,Karnataka,NA,29-04-2015 00:00,2015,22,32.30571447,21.35857119,18.675,54.40179443,65.58994729,657,13.784605,77.7981834,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,17.01714243,18.675,10.36666667,13.66,12.8,0.4,0,0,0.4,10.8,0,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,31.72285761,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,33.98861237,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875,57.85310091
80,Karnataka,NA,29-05-2015 00:00,2015,23,30.9014285,20.28571429,12.2,35.76783409,72.51845769,23,13.5415582,77.030539,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,18.18428557,12.2,18.675,10.36666667,13.66,12.8,0.4,0,0,0.4,10.8,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,31.51428604,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,64.62261734,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137,55.21255875
81,karnataka,NA,25-05-2015 00:00,2015,23,30.9014285,20.28571429,6,51.15258331,71.09955815,12,13.5097878,76.5676071,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,18.28571429,6,12.2,18.675,10.36666667,13.66,12.8,0.4,0,0,0.4,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,26.92714282,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,22.38301373,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533,76.02975137
82,Karnataka,NA,22-05-2015 00:00,2015,23,31.98857144,21.47000013,13.075,35.93149757,71.00171661,66,13.4296776,78.354355,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,22.4285717,13.075,6,12.2,18.675,10.36666667,13.66,12.8,0.4,0,0,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,32.03714289,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,8.898577313,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443,68.91574533
83,karnataka,NA,29-05-2015 00:00,2015,24,28.56714276,19.7799996,0.733333333,36.55784512,73.4183742,35,13.5563196,76.8807437,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,16.8899998,0.733333333,13.075,6,12.2,18.675,10.36666667,13.66,12.8,0.4,0,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,30.2328573,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,14.77213073,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976,50.86437443
84,karnataka,NA,08-06-2015 00:00,2015,24,31.25285694,21.33714294,24.025,57.24680805,69.45371791,27,12.9552519,78.3479883,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,24.8457143,24.025,0.733333333,13.075,6,12.2,18.675,10.36666667,13.66,12.8,0.4,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,37.71714183,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,26.06848383,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817,50.1749976
85,karnataka,NA,09-06-2015 00:00,2015,24,31.25285694,21.33714294,7.36,77.09883117,73.1032704,16,12.8935929,77.8220758,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,23.8071428,7.36,24.025,0.733333333,13.075,6,12.2,18.675,10.36666667,13.66,12.8,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,32.59714208,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,43.16858597,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591,74.15188817
86,karnataka,NA,08-06-2015 00:00,2015,25,30.08857155,21.53000014,1.35,55.87642193,76.42955017,53,12.9287721,77.886746,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,20.4599999,1.35,7.36,24.025,0.733333333,13.075,6,12.2,18.675,10.36666667,13.66,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,31.38571467,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,45.08984025,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905,69.98875591
87,karnataka,NA,02-06-2015 00:00,2015,25,30.5644,20.6871,0,44.52596,69.45563,176,13.6235274,74.6917418,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,21.35857119,0,1.35,7.36,24.025,0.733333333,13.075,6,12.2,18.675,10.36666667,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,32.30571447,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,68.63834254,69.45563,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729,71.98670905
88,Karnataka,NA,13-07-2015 00:00,2015,29,33.35142899,23.12285696,4.08,38.57933807,64.58531898,49,13.1666533,78.3940737,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,21.35857119,4.08,0,1.35,7.36,24.025,0.733333333,13.075,6,12.2,18.675,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,32.30571447,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,54.40179443,64.58531898,69.45563,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769,65.58994729
89,Karnataka,NA,29-04-2015 00:00,2015,32,29.975714,21.03714289,0,30.55846748,66.55334037,970,13.784605,77.7981834,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,20.28571429,0,4.08,0,1.35,7.36,24.025,0.733333333,13.075,6,12.2,29.975714,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,30.9014285,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,35.76783409,66.55334037,64.58531898,69.45563,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815,72.51845769
90,Karnataka,NA,10-09-2019 00:00,2015,38,29.29142843,19.44571386,0,42.60819181,66.83839253,23,13.8412262,77.1612996,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,20.28571429,0,0,4.08,0,1.35,7.36,24.025,0.733333333,13.075,6,29.29142843,29.975714,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,30.9014285,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,51.15258331,66.83839253,66.55334037,64.58531898,69.45563,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661,71.09955815
91,Karnataka,NA,13-10-2015 00:00,2015,42,30.98285702,19.3328574,0,50.75329081,64.15644183,21,13.3399985,77.1000114,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,21.47000013,0,0,0,4.08,0,1.35,7.36,24.025,0.733333333,13.075,30.98285702,29.29142843,29.975714,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,31.98857144,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,35.93149757,64.15644183,66.83839253,66.55334037,64.58531898,69.45563,76.42955017,73.1032704,69.45371791,73.4183742,71.00171661
92,Karnataka,NA,06-12-2015 00:00,2015,50,33.20285743,19.09714263,0,23.28166351,53.69944981,23,16.3573625,75.9288159,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,19.7799996,0,0,0,0,4.08,0,1.35,7.36,24.025,0.733333333,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,28.56714276,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,36.55784512,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898,69.45563,76.42955017,73.1032704,69.45371791,73.4183742
93,Karnataka,NA,10-12-2015 00:00,2015,51,33.50857162,20.23000009,0,17.96844349,58.34973962,10,15.3267784,75.0921307,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,21.33714294,0,0,0,0,0,4.08,0,1.35,7.36,24.025,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,30.5644,30.08857155,31.25285694,31.25285694,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,57.24680805,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898,69.45563,76.42955017,73.1032704,69.45371791
94,Karnataka,NA,02-03-2016 00:00,2016,5,34.15000044,18.02999987,0,2.501162112,39.43836866,5,15.8752098,74.5379371,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,21.33714294,0,0,0,0,0,0,4.08,0,1.35,7.36,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,30.5644,30.08857155,31.25285694,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,77.09883117,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898,69.45563,76.42955017,73.1032704
95,Karnataka,NA,30-04-2016 00:00,2016,17,36.32000078,24.07571384,6.1,15.31760655,51.50828007,15,15.4580436,75.0132912,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,21.53000014,6.1,0,0,0,0,0,0,4.08,0,1.35,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,30.5644,30.08857155,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,55.87642193,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898,69.45563,76.42955017
96,Karnataka,NA,13-05-2016 00:00,2016,19,30.5644,20.6871,0,18.72865906,74.25638689,10,14.8115742,74.1623121,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,20.6871,0,6.1,0,0,0,0,0,0,4.08,0,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,30.5644,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,44.52596,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898,69.45563
97,Karnataka,NA,17-05-2016 00:00,2016,20,34.47428567,22.65571431,10.73333333,44.91946487,68.84787859,12,14.7437063,75.471613,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,23.12285696,10.73333333,0,6.1,0,0,0,0,0,0,4.08,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,33.35142899,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,38.57933807,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037,64.58531898
98,Karnataka,NA,06-05-2016 00:00,2016,23,29.41571399,21.67571449,0,37.8731556,69.45563,20,13.6364479,74.689248,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,21.03714289,0,10.73333333,0,6.1,0,0,0,0,0,0,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,29.975714,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,30.55846748,69.45563,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253,66.55334037
99,Karnataka,NA,06-09-2016 00:00,2016,23,30.86857169,23.30714335,13.96,50.6884737,88.30946677,14,14.3137113,75.043332,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,19.44571386,13.96,0,10.73333333,0,6.1,0,0,0,0,0,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,29.29142843,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,42.60819181,88.30946677,69.45563,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183,66.83839253
100,Karnataka,NA,28-05-2016 00:00,2016,23,29.41571399,21.67571449,32.47142857,40.89352417,90.10671452,13,13.1869852,74.9385917,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,19.3328574,32.47142857,13.96,0,10.73333333,0,6.1,0,0,0,0,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,30.98285702,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,50.75329081,90.10671452,88.30946677,69.45563,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981,64.15644183
101,Karnataka,NA,22-06-2016 00:00,2016,25,29.4857145,22.34285709,6.64,43.89202309,78.51311057,12,15.361365,75.6084367,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,19.09714263,6.64,32.47142857,13.96,0,10.73333333,0,6.1,0,0,0,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,33.20285743,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,23.28166351,78.51311057,90.10671452,88.30946677,69.45563,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962,53.69944981
102,Karnataka,NA,16-06-2016 00:00,2016,25,27.6699998,19.52857154,17.625,53.2856781,76.68740518,49,13.337187,77.0971536,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,20.23000009,17.625,6.64,32.47142857,13.96,0,10.73333333,0,6.1,0,0,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,33.50857162,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,17.96844349,76.68740518,78.51311057,90.10671452,88.30946677,69.45563,68.84787859,74.25638689,51.50828007,39.43836866,58.34973962
103,Karnataka,NA,22-07-2016 00:00,2016,30,27.68142836,21.47142873,7.357142857,59.49219208,91.17318617,12,15.361365,75.6084367,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,18.02999987,7.357142857,17.625,6.64,32.47142857,13.96,0,10.73333333,0,6.1,0,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,34.15000044,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,2.501162112,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677,69.45563,68.84787859,74.25638689,51.50828007,39.43836866
104,Karnataka,NA,15-08-2016 00:00,2016,34,27.74285698,18.58857128,2.433333333,51.55960693,61.77401352,28,12.5866972,77.0453429,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,24.07571384,2.433333333,7.357142857,17.625,6.64,32.47142857,13.96,0,10.73333333,0,6.1,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,36.32000078,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,15.31760655,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677,69.45563,68.84787859,74.25638689,51.50828007
105,Karnataka,NA,08-12-2016 00:00,2016,34,30.5644,20.6871,0,44.52596,88.18584442,13,13.350534,74.704399,20.6871,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,20.6871,0,2.433333333,7.357142857,17.625,6.64,32.47142857,13.96,0,10.73333333,0,30.5644,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,30.5644,44.52596,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,18.72865906,88.18584442,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677,69.45563,68.84787859,74.25638689
106,Karnataka,NA,15-08-2016 00:00,2016,35,25.83142853,18.17285701,9.1,76.23613866,70.24233845,28,12.5861699,77.043719,18.17285701,20.6871,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,22.65571431,9.1,0,2.433333333,7.357142857,17.625,6.64,32.47142857,13.96,0,10.73333333,25.83142853,30.5644,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,34.47428567,76.23613866,44.52596,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,44.91946487,70.24233845,88.18584442,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677,69.45563,68.84787859
107,Karnataka,NA,09-07-2016 00:00,2016,36,29.30142893,20.18000003,0.9,56.99235726,68.22729274,23,13.2473876,78.2130785,20.18000003,18.17285701,20.6871,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,21.67571449,0.9,9.1,0,2.433333333,7.357142857,17.625,6.64,32.47142857,13.96,0,29.30142893,25.83142853,30.5644,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,29.41571399,56.99235726,76.23613866,44.52596,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,37.8731556,68.22729274,70.24233845,88.18584442,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677,69.45563
108,Karnataka,NA,09-04-2016 00:00,2016,37,29.04428591,20.40714291,3.533333333,55.15114212,73.5164675,23,13.3941904,77.8639872,20.40714291,20.18000003,18.17285701,20.6871,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,23.30714335,3.533333333,0.9,9.1,0,2.433333333,7.357142857,17.625,6.64,32.47142857,13.96,29.04428591,29.30142893,25.83142853,30.5644,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,30.86857169,55.15114212,56.99235726,76.23613866,44.52596,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,50.6884737,73.5164675,68.22729274,70.24233845,88.18584442,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452,88.30946677
109,Karnataka,NA,14-09-2016 00:00,2016,38,28.01999991,19.1057148,1.775,50.54988734,71.20601,21,13.3257244,77.119348,19.1057148,20.40714291,20.18000003,18.17285701,20.6871,18.58857128,21.47142873,19.52857154,22.34285709,21.67571449,1.775,3.533333333,0.9,9.1,0,2.433333333,7.357142857,17.625,6.64,32.47142857,28.01999991,29.04428591,29.30142893,25.83142853,30.5644,27.74285698,27.68142836,27.6699998,29.4857145,29.41571399,50.54988734,55.15114212,56.99235726,76.23613866,44.52596,51.55960693,59.49219208,53.2856781,43.89202309,40.89352417,71.20601,73.5164675,68.22729274,70.24233845,88.18584442,61.77401352,91.17318617,76.68740518,78.51311057,90.10671452
