,id,SL,state,city,cases,death,st_date,end_date,location,lat,lon,week,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
21,1384,1384,Bihar,Muzaffarpur,21,0,08-07-2017 00:00,,"Mushahari,   ParooSakra, Sahebganj and Saraiya, Urban Area",26.2216932,85.1194091,41,2017,33.42857197,25.17428562,0.2,66.21620712,73.7174639,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,0.2,5,13.81666667,0,0,0,27.6,0,0,0,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167
22,1549,1549,Bihar,Samastipur,9,0,09-10-2017 00:00,,"  Basariha,  Motipur,  Dighrua, Jitwarpur,  Hasanpur  Surat,  PHC  Dalsinghsarai,  Tajpur, Patory",25.6369722,85.5801705,48,2017,26.99142838,11.03857149,0,57.14452934,68.46037838,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,0,0.2,5,13.81666667,0,0,0,27.6,0,0,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082
23,811,811,Bihar,Siwan,134,0,16-10-2018 00:00,,Siwan,26.2243204,84.3599953,1,2018,16.18285738,7.262857301,0,63.15101528,82.31613813,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,0,0,0.2,5,13.81666667,0,0,0,27.6,0,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398
24,1325,1325,Bihar,Muzaffarpur,10,0,22-09-2018 00:00,28-09-2018 00:00," Mushahari, Paroo, Sahebganj   &   Saraiya,   PHC   Gaighat, Kanti",26.0310443,85.1475803,39,2018,34.14857101,25.9985714,0.2,56.61673546,72.78444508,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,0.2,0,0,0.2,5,13.81666667,0,0,0,27.6,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364
25,1553,1553,Bihar,Muzaffarpur,47,0,10-08-2018 00:00,,"s   Aurai,   Bochahan, Gaighat, Kanti, Kudhani, MushahariUrban, Minapur, Paroo, & Saraiya",26.1975866,85.3029753,48,2018,28.18571418,13.88571426,0,42.31169033,71.70602308,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,0,0.2,0,0,0.2,5,13.81666667,0,0,0,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532
26,1565,1565,Bihar,Purnia,32,0,28-11-2018 00:00,,"  /  PHC  Sadar  Purnea,  Block Purnea East",25.7845191,87.5149793,49,2018,26.42285701,12.18857138,0,35.36945915,68.34437615,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,16.25714288,0,0,0.2,0,0,0.2,5,13.81666667,0,0,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,29.74714252,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,58.64378834,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446,72.59476253
27,1217,1217,Bihar,Muzaffarpur,10,0,22-07-2019 00:00,, Muzaffarpur,26.1196607,85.390982,35,2019,35.05857086,27.57142884,10.65,63.36551361,80.71762412,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,15.29571424,10.65,0,0,0.2,0,0,0.2,5,13.81666667,0,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,26.35000038,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,47.65160065,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741,77.25088446
28,1409,1409,Bihar,Jahanabad,5,0,10-10-2019 00:00,18-10-2019 00:00," Raja Bazar Babhana Gaurakshni,   UPHC   Erki  and   Ramgarh,   Block Jehanabad",23.6362593,85.5124209,42,2019,30.77142879,20.87428583,11.25,74.69200287,80.77199772,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,23.14428575,11.25,10.65,0,0,0.2,0,0,0.2,5,13.81666667,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,31.60428565,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,81.31062622,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719,87.48670741
29,1464,1464,Bihar,Bhabhua,3,1,27-10-2019 00:00,31-10-2019 00:00,"  Panchpokhari,  SC Kurda, PHC Kudra",25.0395672,83.6077377,44,2019,30.33999988,19.46285738,0,61.8972023,71.20680564,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,26.00714302,0,11.25,10.65,0,0,0.2,0,0,0.2,5,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,34.36571448,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,91.766008,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639,83.46306719
30,1469,1469,Bihar,Arwal,5,0,15-10-2019 00:00,,"s Kurtha, Arwal, Kaler, Chakiya, Makhdumpur,  Karpi,  Bajipur",25.1226904,84.7954674,44,2019,30.38571439,19.39571435,0,66.09712665,75.34185028,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,25.17428562,0,0,11.25,10.65,0,0,0.2,0,0,0.2,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,33.42857197,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,66.21620712,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838,73.7174639
31,1470,1470,Bihar,Muzaffarpur,67,0,27-06-2019 00:00,,Muzaffarpur,26.1196607,85.390982,44,2019,30.45428576,20.31142862,0,69.69204076,78.06246185,20.31142862,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,11.03857149,0,0,0,11.25,10.65,0,0,0.2,0,0,30.45428576,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,26.99142838,69.69204076,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,57.14452934,78.06246185,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813,68.46037838
32,1487,1487,Bihar,Munger,7,0,13-09-2019 00:00,,"Block   Sadar   Block,   Jamalpur, Sangrampur,   Tarapur,   Asarganj,   Dharahara",25.1588927,86.6918746,45,2019,30.05285726,19.60000011,0,67.67748871,78.06636156,19.60000011,20.31142862,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,7.262857301,0,0,0,0,11.25,10.65,0,0,0.2,0,30.05285726,30.45428576,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,16.18285738,67.67748871,69.69204076,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,63.15101528,78.06636156,78.06246185,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508,82.31613813
33,1585,1585,Bihar,Siwan,7,0,31-10-2019 00:00,,"Mohalla Fatehpur, PS Town Thana, PO Siwan,  Block Sadar",26.2230967,84.358674,51,2019,18.62857165,9.278571333,0,90.73494594,82.69626509,9.278571333,19.60000011,20.31142862,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,25.9985714,0,0,0,0,0,11.25,10.65,0,0,0.2,18.62857165,30.05285726,30.45428576,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,34.14857101,90.73494594,67.67748871,69.69204076,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,56.61673546,82.69626509,78.06636156,78.06246185,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308,72.78444508
34,1586,1586,Bihar,Siwan,14,0,10-12-2019 00:00,,"   Kaji   Bazar,   PO   PS,   Block Maharajganj",26.1091589,84.5018507,51,2019,18.62857165,9.278571333,0,92.2185847,83.36479078,9.278571333,9.278571333,19.60000011,20.31142862,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,13.88571426,0,0,0,0,0,0,11.25,10.65,0,0,18.62857165,18.62857165,30.05285726,30.45428576,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,28.18571418,92.2185847,90.73494594,67.67748871,69.69204076,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,42.31169033,83.36479078,82.69626509,78.06636156,78.06246185,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615,71.70602308
35,1592,1592,Bihar,Madhubani,337,0,10-02-2019 00:00,,"  Jainagar  Urban,  PHC  Jainagar",26.5821699,86.139395,52,2019,19.64142881,7.57714292,0,51.18952306,73.95656228,7.57714292,9.278571333,9.278571333,19.60000011,20.31142862,19.39571435,19.46285738,20.87428583,27.57142884,12.18857138,0,0,0,0,0,0,0,11.25,10.65,0,19.64142881,18.62857165,18.62857165,30.05285726,30.45428576,30.38571439,30.33999988,30.77142879,35.05857086,26.42285701,51.18952306,92.2185847,90.73494594,67.67748871,69.69204076,66.09712665,61.8972023,74.69200287,63.36551361,35.36945915,73.95656228,83.36479078,82.69626509,78.06636156,78.06246185,75.34185028,71.20680564,80.77199772,80.71762412,68.34437615
