,state,city,cases,st_date,lat,lon,maxt,mint,soil,rain,week,year,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
79,West Bengal,Hooghly,124,24-08-2016 00:00,22.6986904,87.9449619,34.024286,26.83285686,35.21456766,7.68,35,2016,83.961089,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,26.51714298,14.83571448,18.22714288,20.02571433,21.59285709,7.68,0,8.32,9.833333333,13.45,16.58571429,0,0,6.8,0,34.024286,32.1404,33.17428562,32.71571405,31.60999979,32.58428574,25.72714288,29.75714302,30.8557148,32.9828573,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,79.22389412,35.35139227,53.20514584,43.65665245,40.53757604,83.961089,82.20239912,86.87491063,83.12918745,85.90197972,83.8740496,74.10625785,73.71502468,72.88609859,63.17604283
80,West Bengal,Nadia,53,27-08-2016 00:00,23.2294081,88.4000957,34.725714,26.52285712,46.08213933,10.425,35,2016,81.29312025,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,26.51714298,14.83571448,18.22714288,20.02571433,10.425,7.68,0,8.32,9.833333333,13.45,16.58571429,0,0,6.8,34.725714,34.024286,32.1404,33.17428562,32.71571405,31.60999979,32.58428574,25.72714288,29.75714302,30.8557148,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,79.22389412,35.35139227,53.20514584,43.65665245,81.29312025,83.961089,82.20239912,86.87491063,83.12918745,85.90197972,83.8740496,74.10625785,73.71502468,72.88609859
81,West Bengal,Dakshin Dinajpur,42,26-08-2016 00:00,25.2875498,88.9641261,32.1404,23.87564,53.72651,0,36,2016,81.29312025,23.87564,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,26.51714298,14.83571448,18.22714288,0,10.425,7.68,0,8.32,9.833333333,13.45,16.58571429,0,0,32.1404,34.725714,34.024286,32.1404,33.17428562,32.71571405,31.60999979,32.58428574,25.72714288,29.75714302,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,79.22389412,35.35139227,53.20514584,81.29312025,81.29312025,83.961089,82.20239912,86.87491063,83.12918745,85.90197972,83.8740496,74.10625785,73.71502468
82,West Bengal,Dakshin Dinajpur,72,23-08-2016 00:00,25.1957861,88.9228258,32.1404,23.87564,53.72651,0,36,2016,86.96390206,23.87564,23.87564,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,26.51714298,14.83571448,0,0,10.425,7.68,0,8.32,9.833333333,13.45,16.58571429,0,32.1404,32.1404,34.725714,34.024286,32.1404,33.17428562,32.71571405,31.60999979,32.58428574,25.72714288,53.72651,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,79.22389412,35.35139227,86.96390206,81.29312025,81.29312025,83.961089,82.20239912,86.87491063,83.12918745,85.90197972,83.8740496,74.10625785
83,West Bengal,Murshidabad,148,17-08-2016 00:00,24.089055,88.2590565,32.1404,23.87564,56.60379792,10.7,36,2016,87.10712978,23.87564,23.87564,23.87564,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,26.51714298,10.7,0,0,10.425,7.68,0,8.32,9.833333333,13.45,16.58571429,32.1404,32.1404,32.1404,34.725714,34.024286,32.1404,33.17428562,32.71571405,31.60999979,32.58428574,56.60379792,53.72651,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,79.22389412,87.10712978,86.96390206,81.29312025,81.29312025,83.961089,82.20239912,86.87491063,83.12918745,85.90197972,83.8740496
84,West Bengal,Nadia,162,18-08-2016 00:00,23.0475455,88.6446365,32.02285658,25.44571413,73.96395874,9.383333333,36,2016,87.54500362,25.44571413,23.87564,23.87564,23.87564,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,26.01142883,9.383333333,10.7,0,0,10.425,7.68,0,8.32,9.833333333,13.45,32.02285658,32.1404,32.1404,32.1404,34.725714,34.024286,32.1404,33.17428562,32.71571405,31.60999979,73.96395874,56.60379792,53.72651,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,51.41121864,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025,83.961089,82.20239912,86.87491063,83.12918745,85.90197972
85,West Bengal,Hooghly,2687,07-11-2016 00:00,22.7505213,88.3405772,32.66857093,26.67571449,47.05580648,3.1,37,2016,82.71401106,26.67571449,25.44571413,23.87564,23.87564,23.87564,26.52285712,26.83285686,23.87564,26.05999974,26.15571431,3.1,9.383333333,10.7,0,0,10.425,7.68,0,8.32,9.833333333,32.66857093,32.02285658,32.1404,32.1404,32.1404,34.725714,34.024286,32.1404,33.17428562,32.71571405,47.05580648,73.96395874,56.60379792,53.72651,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,22.81139628,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025,83.961089,82.20239912,86.87491063,83.12918745
86,West Bengal,Murshidabad,148,17-08-2016 00:00,24.089055,88.2590565,32.1404,23.87564,56.95529683,2.875,37,2016,85.82692064,23.87564,26.67571449,25.44571413,23.87564,23.87564,23.87564,26.52285712,26.83285686,23.87564,26.05999974,2.875,3.1,9.383333333,10.7,0,0,10.425,7.68,0,8.32,32.1404,32.66857093,32.02285658,32.1404,32.1404,32.1404,34.725714,34.024286,32.1404,33.17428562,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,53.72651,46.08213933,35.21456766,54.33377266,79.78735097,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025,83.961089,82.20239912,86.87491063
87,West Bengal,Nadia,53,27-08-2016 00:00,23.2322474,88.4024269,33.11714281,26.14999989,45.23857625,2.7,37,2016,84.08845411,26.14999989,23.87564,26.67571449,25.44571413,23.87564,23.87564,23.87564,26.52285712,26.83285686,23.87564,2.7,2.875,3.1,9.383333333,10.7,0,0,10.425,7.68,0,33.11714281,32.1404,32.66857093,32.02285658,32.1404,32.1404,32.1404,34.725714,34.024286,32.1404,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,53.72651,46.08213933,35.21456766,54.33377266,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025,83.961089,82.20239912
88,West Bengal,South 24 Parganas,127,17-09-2016 00:00,22.3519636,88.2047865,33.47714233,26.71428599,72.81597977,8.28,38,2016,85.66322763,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,23.87564,23.87564,23.87564,26.52285712,26.83285686,8.28,2.7,2.875,3.1,9.383333333,10.7,0,0,10.425,7.68,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,32.1404,32.1404,32.1404,34.725714,34.024286,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,53.72651,46.08213933,35.21456766,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025,83.961089
89,West Bengal,North 24 Parganas,281,08-10-2016 00:00,22.9759299,88.7836477,32.71285766,25.70857157,72.62213898,3.44,39,2016,88.1708592,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,23.87564,23.87564,23.87564,26.52285712,3.44,8.28,2.7,2.875,3.1,9.383333333,10.7,0,0,10.425,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,32.1404,32.1404,32.1404,34.725714,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,53.72651,46.08213933,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025,81.29312025
90,West Bengal,Bankura,149,15-10-2016 00:00,23.0582883,86.8097031,32.60714231,19.84571402,65.19872284,0,42,2016,70.17663302,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,23.87564,23.87564,23.87564,0,3.44,8.28,2.7,2.875,3.1,9.383333333,10.7,0,0,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,32.1404,32.1404,32.1404,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,53.72651,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206,81.29312025
91,West Bengal,Jalpaiguri,252,17-10-2016 00:00,26.8822928,88.5772306,29.14428575,17.65571431,52.79961395,0,43,2016,76.28771755,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,23.87564,23.87564,0,0,3.44,8.28,2.7,2.875,3.1,9.383333333,10.7,0,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,32.1404,32.1404,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,53.72651,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978,86.96390206
92,West Bengal,South 24 Parganas,83,29-10-2016 00:00,22.413546,88.203308,31.91571426,23.04857145,72.06881714,1.2,44,2016,78.80729675,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,23.87564,1.2,0,0,3.44,8.28,2.7,2.875,3.1,9.383333333,10.7,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,32.1404,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,56.60379792,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362,87.10712978
93,West Bengal,,263,17-10-2016 00:00,26.8822928,88.5772306,28.99285725,16.53999983,46.98041344,0,44,2016,65.33129338,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,25.44571413,0,1.2,0,0,3.44,8.28,2.7,2.875,3.1,9.383333333,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,32.02285658,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.96395874,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106,87.54500362
94,West Bengal,Jalpaiguri,263,17-10-2016 00:00,26.5214579,88.7195567,25.50999996,12.09285736,55.71400528,0,47,2016,73.50161198,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,26.67571449,0,0,1.2,0,0,3.44,8.28,2.7,2.875,3.1,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,32.66857093,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,47.05580648,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064,82.71401106
95,West Bengal,Birbhum,340,23-07-2017 00:00,23.7884867,87.3749157,33.8371424,25.5157141,71.1779213,8.057142857,31,2017,86.57429395,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,23.87564,8.057142857,0,0,1.2,0,0,3.44,8.28,2.7,2.875,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,32.1404,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,56.95529683,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411,85.82692064
96,West Bengal,North 24 Parganas,387,08-01-2017 00:00,22.6256036,88.3973802,32.66142872,26.93285724,47.68077278,6.7,32,2017,83.13825008,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,26.14999989,6.7,8.057142857,0,0,1.2,0,0,3.44,8.28,2.7,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,33.11714281,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,45.23857625,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763,84.08845411
97,West  Bengal,,383,23-07-2017 00:00,23.8401675,87.6186379,32.69428471,25.10285704,69.7609005,9.214285714,33,2017,88.81262534,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,26.71428599,9.214285714,6.7,8.057142857,0,0,1.2,0,0,3.44,8.28,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,33.47714233,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,72.81597977,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592,85.66322763
98,West  Bengal,,680,08-01-2017 00:00,22.6168099,88.402895,32.36000007,26.36857115,67.74282646,13.9,33,2017,85.50607627,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,25.70857157,13.9,9.214285714,6.7,8.057142857,0,0,1.2,0,0,3.44,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,32.71285766,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,72.62213898,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302,88.1708592
99,West Bengal,Purba Medinipur,147,31-07-2017 00:00,22.3576057,87.6889292,32.48285702,26.23428563,13.53584433,10.21666667,33,2017,88.31839098,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,19.84571402,10.21666667,13.9,9.214285714,6.7,8.057142857,0,0,1.2,0,0,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,32.60714231,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,65.19872284,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755,70.17663302
100,West Bengal,Purba Medinipur,65,18-08-2017 00:00,22.3615264,87.650714,32.48285702,26.23428563,13.53584433,10.21666667,33,2017,88.51947022,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,17.65571431,10.21666667,10.21666667,13.9,9.214285714,6.7,8.057142857,0,0,1.2,0,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,29.14428575,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,52.79961395,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675,76.28771755
101,West Bengal,North 24 Pargana,757,08-01-2017 00:00,22.6257184,88.4019925,33.08571407,26.96571377,61.28886922,6.9,34,2017,81.48091452,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,23.04857145,6.9,10.21666667,10.21666667,13.9,9.214285714,6.7,8.057142857,0,0,1.2,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,31.91571426,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,72.06881714,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338,78.80729675
102,West Bengal,Purba Medinipur,186,31-07-2017 00:00,21.9372879,87.7763333,33.29999978,26.70285715,15.08850664,7,34,2017,85.13865335,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,16.53999983,7,6.9,10.21666667,10.21666667,13.9,9.214285714,6.7,8.057142857,0,0,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,28.99285725,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,46.98041344,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198,65.33129338
103,West Bengal,Purba Medinipur,90,31-07-2017 00:00,21.7935513,87.8280046,32.1404,23.87564,11.7216479,7,34,2017,81.06741224,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,12.09285736,7,7,6.9,10.21666667,10.21666667,13.9,9.214285714,6.7,8.057142857,0,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,25.50999996,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,55.71400528,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395,73.50161198
104,West  Bengal,Birbhum,383,23-07-2017 00:00,23.7940598,87.3746285,35.27142879,25.89428575,75.60399056,6,35,2017,89.43206024,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,25.5157141,6,7,7,6.9,10.21666667,10.21666667,13.9,9.214285714,6.7,8.057142857,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,33.8371424,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,71.1779213,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008,86.57429395
105,West  Bengal,North 24 Parganas,806,08-04-2017 00:00,22.6636826,88.4274369,32.73714311,26.74571419,44.18265343,8.54,36,2017,75.45958601,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,26.93285724,8.54,6,7,7,6.9,10.21666667,10.21666667,13.9,9.214285714,6.7,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,32.66142872,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,47.68077278,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534,83.13825008
106,West  Bengal,Purba Medinipur,104,18-08-2017 00:00,25.1477489,82.5491462,33.34142903,25.39142799,58.25612793,0.4,36,2017,71.45772661,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,25.10285704,0.4,8.54,6,7,7,6.9,10.21666667,10.21666667,13.9,9.214285714,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,32.69428471,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,69.7609005,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627,88.81262534
107,West Bengal,Nadia,124,21-08-2017 00:00,23.3788213,88.485035,33.93999972,26.41285733,72.55072784,9.071428571,38,2017,86.22654615,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,26.36857115,9.071428571,0.4,8.54,6,7,7,6.9,10.21666667,10.21666667,13.9,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,32.36000007,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,67.74282646,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098,85.50607627
108,West Bengal,North 24 Paragana,794,08-04-2017 00:00,22.6089295,88.3983432,33.36571475,26.82285718,60.66042582,15.54,38,2017,83.38130733,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,26.23428563,15.54,9.071428571,0.4,8.54,6,7,7,6.9,10.21666667,10.21666667,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,32.48285702,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,13.53584433,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022,88.31839098
109,West Bengal,North 24 Paragana,834,08-04-2017 00:00,22.6260481,88.3986384,33.36571475,26.82285718,35.40852483,15.54,38,2017,81.5898274,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,26.23428563,15.54,15.54,9.071428571,0.4,8.54,6,7,7,6.9,10.21666667,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,32.48285702,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,13.53584433,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452,88.51947022
110,West Bengal,Nadia,284,21-08-2017 00:00,23.3788213,88.485035,33.08999988,25.74285698,66.89149857,14.63333333,39,2017,85.88783046,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,26.96571377,14.63333333,15.54,15.54,9.071428571,0.4,8.54,6,7,7,6.9,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,33.08571407,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,61.28886922,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335,81.48091452
111,West Bengal,Nadia,284,21-08-2017 00:00,23.3788213,88.485035,32.44857161,24.8214283,70.03481547,11.4,41,2017,86.81158447,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,26.70285715,11.4,14.63333333,15.54,15.54,9.071428571,0.4,8.54,6,7,7,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,33.29999978,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,15.08850664,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224,85.13865335
112,West  Bengal,,917,21-09-2017 00:00,22.4954988,88.3709008,32.12857165,23.83571434,73.16185188,72.06666667,42,2017,84.13697597,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,23.87564,72.06666667,11.4,14.63333333,15.54,15.54,9.071428571,0.4,8.54,6,7,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,32.1404,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,11.7216479,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024,81.06741224
113,West Bengal,Nadia,286,21-08-2017 00:00,23.3788213,88.485035,30.35571425,23.1514285,79.53124428,6.3,43,2017,81.3454786,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,25.89428575,6.3,72.06666667,11.4,14.63333333,15.54,15.54,9.071428571,0.4,8.54,6,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,35.27142879,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,75.60399056,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601,89.43206024
114,West Bengal,Malda,278,25-09-2017 00:00,25.0101195,88.1343241,30.02285712,19.33714267,83.59309197,0,44,2017,80.75148446,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,26.74571419,0,6.3,72.06666667,11.4,14.63333333,15.54,15.54,9.071428571,0.4,8.54,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,32.73714311,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,44.18265343,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661,75.45958601
115,West Bengal,North 24 Paraganas,1305,21-09-2017 00:00,22.7935441,88.7352714,30.23285702,21.42000008,68.89933586,1.3,44,2017,77.87053135,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,25.39142799,1.3,0,6.3,72.06666667,11.4,14.63333333,15.54,15.54,9.071428571,0.4,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,33.34142903,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,58.25612793,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615,71.45772661
116,West Bengal,Murshidabad,241,14-07-2018 00:00,24.7177564,87.9328282,32.1404,23.87564,94.24892044,15.24285714,30,2018,89.7033299,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,26.41285733,15.24285714,1.3,0,6.3,72.06666667,11.4,14.63333333,15.54,15.54,9.071428571,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,33.93999972,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,72.55072784,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733,86.22654615
117,West Bengal,Murshidabad,344,24-07-2018 00:00,24.718513,87.927504,32.1404,23.87564,85.89683533,8.928571429,31,2018,87.73468235,23.87564,23.87564,21.42000008,19.33714267,23.1514285,23.83571434,24.8214283,25.74285698,26.82285718,26.82285718,8.928571429,15.24285714,1.3,0,6.3,72.06666667,11.4,14.63333333,15.54,15.54,32.1404,32.1404,30.23285702,30.02285712,30.35571425,32.12857165,32.44857161,33.08999988,33.36571475,33.36571475,85.89683533,94.24892044,68.89933586,83.59309197,79.53124428,73.16185188,70.03481547,66.89149857,35.40852483,60.66042582,87.73468235,89.7033299,77.87053135,80.75148446,81.3454786,84.13697597,86.81158447,85.88783046,81.5898274,83.38130733
